StatusDateTime,StatusDateTime1,StatusKey,StateDuration
29-Sep-18,18:41:18,acw,40
29-Sep-18,18:41:58,acw,52
29-Sep-18,18:42:50,available,456
29-Sep-18,18:50:26,on acd call,595
29-Sep-18,18:59:28,acw,53
29-Sep-18,19:00:21,acw,229
29-Sep-18,19:04:10,debrief,137
29-Sep-18,19:06:27,available,671
29-Sep-18,19:18:27,on acd call,43
29-Sep-18,19:19:10,acw,96
29-Sep-18,19:20:46,available,570
29-Sep-18,19:30:16,unscheduled break,130
29-Sep-18,19:32:26,available,966
29-Sep-18,19:47:40,Inbound,1601
29-Sep-18,19:48:32,on acd call,1550
29-Sep-18,20:14:22,acw,54
29-Sep-18,20:15:16,break,604
29-Sep-18,20:25:20,available,512
29-Sep-18,20:33:52,on acd call,99
29-Sep-18,20:34:37,acw,54
29-Sep-18,20:35:31,acw,21
29-Sep-18,20:35:52,available,218
29-Sep-18,20:39:30,debrief,141
29-Sep-18,20:41:51,available,541
29-Sep-18,20:50:00,Inbound,312
29-Sep-18,20:50:52,on acd call,260
29-Sep-18,20:55:12,acw,31
29-Sep-18,20:55:43,available,815
29-Sep-18,21:08:26,Inbound,307
29-Sep-18,21:09:18,on acd call,255
29-Sep-18,21:13:33,acw,30
29-Sep-18,21:14:03,available,190
29-Sep-18,21:16:22,Inbound,3382
29-Sep-18,21:17:13,on acd call,1199
29-Sep-18,21:35:33,on acd call,2231
29-Sep-18,21:37:12,acw,119
29-Sep-18,21:39:11,meal break,1966
29-Sep-18,22:07:48,Inbound,581
29-Sep-18,22:11:57,available,4
29-Sep-18,22:17:30,acw,66
29-Sep-18,22:18:36,available,271
29-Sep-18,22:23:07,on acd call,471
29-Sep-18,22:30:58,acw,92
29-Sep-18,22:32:30,available,395
29-Sep-18,22:39:05,unscheduled break,165
29-Sep-18,22:41:50,available,750
29-Sep-18,22:54:20,unscheduled break,54
29-Sep-18,22:55:14,available,668
29-Sep-18,23:06:22,on acd call,10
29-Sep-18,23:06:32,acw,9
29-Sep-18,23:06:41,available,258
29-Sep-18,23:10:07,Inbound,67
29-Sep-18,23:10:59,on acd call,15
29-Sep-18,23:11:14,acw,10
29-Sep-18,23:11:24,available,197
29-Sep-18,23:12:52,Inbound,111
29-Sep-18,23:14:41,system fault,5
29-Sep-18,23:14:46,available,855
29-Sep-18,23:29:01,system fault,2
29-Sep-18,23:29:03,unscheduled break,562
29-Sep-18,23:38:25,available,1282
29-Sep-18,23:58:55,Inbound,153
29-Sep-18,23:59:47,on acd call,102
30-Sep-18,0:00:21,Inbound,425
30-Sep-18,0:01:29,acw,228
30-Sep-18,0:05:17,available,4
30-Sep-18,0:05:21,on acd call,125
30-Sep-18,0:07:26,acw,440
30-Sep-18,0:14:46,available,105
30-Sep-18,0:16:31,on acd call,1011
30-Sep-18,0:33:22,acw,58
30-Sep-18,0:34:20,debrief,471
30-Sep-18,0:42:11,break,608
30-Sep-18,0:52:19,available,478
30-Sep-18,1:00:13,Inbound,1165
30-Sep-18,1:00:17,on acd call,1161
30-Sep-18,1:19:38,acw,196
30-Sep-18,1:22:54,debrief,743
30-Sep-18,1:35:17,available,4
30-Sep-18,1:35:21,on acd call,23
30-Sep-18,1:35:44,acw,6
30-Sep-18,1:35:50,available,67
30-Sep-18,1:36:57,on acd call,225
30-Sep-18,1:40:42,acw,196
30-Sep-18,1:43:54,outbound call,385
30-Sep-18,1:50:20,outbound acw,4
30-Sep-18,1:50:24,administration,1062
30-Sep-18,2:08:06,administration,0
2-Oct-18,18:01:20,logged out,0
2-Oct-18,18:01:20,not ready,59
2-Oct-18,18:02:19,available,401
2-Oct-18,18:09:00,on acd call,2242
2-Oct-18,18:46:22,acw,192
2-Oct-18,18:49:34,available,152
2-Oct-18,18:52:06,on acd call,1645
2-Oct-18,19:19:31,acw,107
2-Oct-18,19:21:18,available,7
2-Oct-18,19:21:25,debrief,759
2-Oct-18,19:34:04,available,146
2-Oct-18,19:36:30,on acd call,515
2-Oct-18,19:45:05,acw,135
2-Oct-18,19:47:20,debrief,280
2-Oct-18,19:52:00,break,655
2-Oct-18,20:02:55,available,247
2-Oct-18,20:06:11,Inbound,1612
2-Oct-18,20:07:02,on acd call,1561
2-Oct-18,20:33:03,acw,330
2-Oct-18,20:38:33,pre-call work,395
2-Oct-18,20:45:08,debrief,435
2-Oct-18,20:50:59,Inbound,95
2-Oct-18,20:52:23,available,4
2-Oct-18,20:52:27,on acd call,8
2-Oct-18,20:52:35,acw,17
2-Oct-18,20:52:52,available,101
2-Oct-18,20:54:33,on acd call,2896
2-Oct-18,21:42:49,acw,28
2-Oct-18,21:43:17,debrief,290
2-Oct-18,21:48:07,meal break,1827
2-Oct-18,22:18:34,available,4
2-Oct-18,22:18:38,on acd call,221
2-Oct-18,22:21:34,acw,45
2-Oct-18,22:22:19,acw,136
2-Oct-18,22:24:35,available,552
2-Oct-18,22:32:55,Inbound,230
2-Oct-18,22:33:47,on acd call,178
2-Oct-18,22:36:45,acw,136
2-Oct-18,22:39:01,unscheduled break,179
2-Oct-18,22:42:00,available,550
2-Oct-18,22:51:57,on acd call,42
2-Oct-18,22:52:40,acw,110
2-Oct-18,22:54:30,available,211
2-Oct-18,22:59:14,on acd call,249
2-Oct-18,23:03:24,acw,50
2-Oct-18,23:04:14,available,701
2-Oct-18,23:15:50,Inbound,6
2-Oct-18,23:15:55,on acd call,2
2-Oct-18,23:15:57,acw,62
2-Oct-18,23:16:59,available,172
2-Oct-18,23:18:58,Inbound,1692
2-Oct-18,23:19:51,on acd call,1639
2-Oct-18,23:47:10,acw,63
2-Oct-18,23:48:13,available,707
3-Oct-18,0:00:00,available,369
3-Oct-18,0:06:09,unscheduled break,172
3-Oct-18,0:09:01,available,493
3-Oct-18,0:17:14,break,602
3-Oct-18,0:27:16,available,314
3-Oct-18,0:31:47,Inbound,125
3-Oct-18,0:32:30,on acd call,82
3-Oct-18,0:33:52,acw,18
3-Oct-18,0:34:10,available,1338
3-Oct-18,0:56:28,on acd call,1338
3-Oct-18,1:17:56,acw,50
3-Oct-18,1:18:46,acw,27
3-Oct-18,1:19:13,available,202
3-Oct-18,1:22:35,system fault,12
3-Oct-18,1:22:43,outbound call,132
3-Oct-18,1:24:56,outbound acw,133
3-Oct-18,1:27:09,available,661
3-Oct-18,1:38:10,unscheduled break,241
3-Oct-18,1:42:11,available,290
3-Oct-18,1:47:01,on acd call,105
3-Oct-18,1:47:59,acw,46
3-Oct-18,1:48:46,acw,97
3-Oct-18,1:50:23,administration,549
3-Oct-18,1:59:32,administration,0
3-Oct-18,18:00:18,logged out,0
3-Oct-18,18:00:18,not ready,54
3-Oct-18,18:01:12,available,665
3-Oct-18,18:12:07,Inbound,3
3-Oct-18,18:12:17,pre-call work,13
3-Oct-18,18:12:30,available,423
3-Oct-18,18:18:41,Inbound,53
3-Oct-18,18:19:33,on acd call,1
3-Oct-18,18:19:34,acw,29
3-Oct-18,18:20:03,available,185
3-Oct-18,18:22:59,Inbound,2
3-Oct-18,18:23:08,pre-call work,12
3-Oct-18,18:23:20,available,361
3-Oct-18,18:28:29,Inbound,692
3-Oct-18,18:29:21,on acd call,640
3-Oct-18,18:40:01,acw,157
3-Oct-18,18:42:38,available,466
3-Oct-18,18:54:50,on acd call,41
3-Oct-18,18:55:32,acw,236
3-Oct-18,18:59:28,available,514
3-Oct-18,19:07:47,Inbound,3
3-Oct-18,19:08:02,pre-call work,13
3-Oct-18,19:08:15,available,620
3-Oct-18,19:17:43,Inbound,59
3-Oct-18,19:18:35,on acd call,7
3-Oct-18,19:18:42,acw,9
3-Oct-18,19:18:51,available,547
3-Oct-18,19:27:05,Inbound,4143
3-Oct-18,19:27:58,on acd call,4091
3-Oct-18,20:36:09,acw,7
3-Oct-18,20:36:16,break,676
3-Oct-18,20:47:32,available,242
3-Oct-18,20:51:34,on acd call,188
3-Oct-18,20:54:42,acw,48
3-Oct-18,20:55:30,available,113
3-Oct-18,20:57:23,on acd call,1999
3-Oct-18,21:28:55,acw,107
3-Oct-18,21:30:42,acw,67
3-Oct-18,21:31:45,outbound call,1295
3-Oct-18,21:53:20,outbound acw,8
3-Oct-18,21:53:28,meal break,1865
3-Oct-18,22:24:33,available,365
3-Oct-18,22:29:45,Inbound,1125
3-Oct-18,22:30:38,on acd call,1073
3-Oct-18,22:48:31,acw,163
3-Oct-18,22:51:14,available,407
3-Oct-18,22:58:01,on acd call,512
3-Oct-18,23:06:33,acw,5
3-Oct-18,23:06:38,debrief,217
3-Oct-18,23:10:15,available,390
3-Oct-18,23:18:41,on acd call,99
3-Oct-18,23:20:21,acw,68
3-Oct-18,23:21:29,available,66
3-Oct-18,23:22:30,Inbound,558
3-Oct-18,23:22:35,on acd call,553
3-Oct-18,23:31:48,acw,20
3-Oct-18,23:32:08,available,77
3-Oct-18,23:33:20,Inbound,196
3-Oct-18,23:33:25,on acd call,191
3-Oct-18,23:36:36,acw,61
3-Oct-18,23:37:37,available,160
3-Oct-18,23:39:25,Inbound,62
3-Oct-18,23:40:17,on acd call,11
3-Oct-18,23:40:28,acw,11
3-Oct-18,23:40:39,available,633
3-Oct-18,23:51:12,on acd call,528
4-Oct-18,0:00:00,on acd call,294
4-Oct-18,0:03:15,acw,99
4-Oct-18,0:04:54,acw,56
4-Oct-18,0:05:50,available,379
4-Oct-18,0:12:09,break,766
4-Oct-18,0:24:55,available,766
4-Oct-18,0:37:41,unscheduled break,192
4-Oct-18,0:40:53,available,1148
4-Oct-18,1:00:01,on acd call,123
4-Oct-18,1:02:04,acw,66
4-Oct-18,1:03:10,available,332
4-Oct-18,1:09:25,on acd call,42
4-Oct-18,1:10:08,acw,11
4-Oct-18,1:10:19,debrief,64
4-Oct-18,1:11:23,available,324
4-Oct-18,1:16:47,on acd call,119
4-Oct-18,1:18:03,acw,42
4-Oct-18,1:18:46,acw,62
4-Oct-18,1:19:48,available,365
4-Oct-18,1:27:12,on acd call,42
4-Oct-18,1:27:55,acw,7
4-Oct-18,1:28:02,debrief,66
4-Oct-18,1:29:08,available,1252
4-Oct-18,1:50:00,on acd call,105
4-Oct-18,1:50:45,acw,59
4-Oct-18,1:51:45,acw,26
4-Oct-18,1:52:11,administration,413
4-Oct-18,1:59:04,administration,0
4-Oct-18,18:00:25,logged out,0
4-Oct-18,18:00:25,not ready,108
4-Oct-18,18:02:13,available,482
4-Oct-18,18:10:15,unscheduled break,156
4-Oct-18,18:12:51,available,1157
4-Oct-18,18:32:08,acdagentnotanswering,7
4-Oct-18,18:32:15,system fault,110
4-Oct-18,18:34:05,system fault,0
4-Oct-18,18:37:34,logged out,0
4-Oct-18,18:37:34,not ready,27
4-Oct-18,18:38:01,not ready,0
4-Oct-18,18:52:06,logged out,0
4-Oct-18,18:52:06,not ready,20
4-Oct-18,18:52:26,in a meeting,388
4-Oct-18,18:58:54,system fault,518
4-Oct-18,19:07:32,available,297
4-Oct-18,19:12:29,on acd call,935
4-Oct-18,19:28:04,acw,59
4-Oct-18,19:29:03,available,434
4-Oct-18,19:36:12,Inbound,397
4-Oct-18,19:36:17,on acd call,392
4-Oct-18,19:42:49,acw,30
4-Oct-18,19:43:19,available,146
4-Oct-18,19:45:45,debrief,129
4-Oct-18,19:47:54,available,483
4-Oct-18,19:55:57,break,697
4-Oct-18,20:07:34,available,374
4-Oct-18,20:08:51,Inbound,3
4-Oct-18,20:13:48,unscheduled break,180
4-Oct-18,20:16:48,available,784
4-Oct-18,20:20:05,Inbound,2
4-Oct-18,20:23:56,Inbound,2
4-Oct-18,20:29:48,Inbound,308
4-Oct-18,20:29:52,on acd call,304
4-Oct-18,20:34:56,acw,19
4-Oct-18,20:35:15,available,1454
4-Oct-18,20:59:29,on acd call,3
4-Oct-18,20:59:32,acw,69
4-Oct-18,21:00:41,available,911
4-Oct-18,21:15:52,unscheduled break,236
4-Oct-18,21:19:48,available,887
4-Oct-18,21:34:35,meal break,1818
4-Oct-18,22:04:53,available,1391
4-Oct-18,22:27:58,Inbound,571
4-Oct-18,22:28:04,on acd call,565
4-Oct-18,22:37:29,acw,50
4-Oct-18,22:38:19,available,1647
4-Oct-18,23:05:46,on acd call,1051
4-Oct-18,23:23:17,acw,30
4-Oct-18,23:23:47,available,520
4-Oct-18,23:32:27,on acd call,1597
4-Oct-18,23:59:04,acw,27
4-Oct-18,23:59:31,available,29
5-Oct-18,0:00:00,available,209
5-Oct-18,0:03:29,on acd call,1928
5-Oct-18,0:35:37,acw,32
5-Oct-18,0:36:09,available,5
5-Oct-18,0:36:14,break,623
5-Oct-18,0:46:37,available,985
5-Oct-18,1:02:58,Inbound,164
5-Oct-18,1:03:02,on acd call,161
5-Oct-18,1:05:43,acw,39
5-Oct-18,1:06:22,available,2624
5-Oct-18,1:50:06,administration,501
5-Oct-18,1:58:27,administration,0
5-Oct-18,17:51:07,logged out,0
5-Oct-18,17:51:07,not ready,444
5-Oct-18,17:58:31,system fault,616
5-Oct-18,18:08:47,available,1102
5-Oct-18,18:27:03,Inbound,634
5-Oct-18,18:27:09,on acd call,628
5-Oct-18,18:37:37,acw,19
5-Oct-18,18:37:56,available,332
5-Oct-18,18:43:23,Inbound,1451
5-Oct-18,18:43:28,on acd call,1447
5-Oct-18,19:07:35,acw,14
5-Oct-18,19:07:49,available,404
5-Oct-18,19:14:33,unscheduled break,36
5-Oct-18,19:15:09,available,1023
5-Oct-18,19:32:08,Inbound,1398
5-Oct-18,19:32:12,on acd call,1394
5-Oct-18,19:55:26,acw,28
5-Oct-18,19:55:54,available,348
5-Oct-18,20:01:42,break,659
5-Oct-18,20:12:41,available,1596
5-Oct-18,20:39:17,unscheduled break,91
5-Oct-18,20:40:48,available,702
5-Oct-18,20:44:46,Inbound,3
5-Oct-18,20:52:26,Inbound,852
5-Oct-18,20:52:30,on acd call,848
5-Oct-18,21:06:38,acw,15
5-Oct-18,21:06:53,available,582
5-Oct-18,21:16:35,on acd call,194
5-Oct-18,21:19:49,acw,34
5-Oct-18,21:20:23,available,588
5-Oct-18,21:25:04,Inbound,3
5-Oct-18,21:30:05,Inbound,3111
5-Oct-18,21:30:11,on acd call,3105
5-Oct-18,22:21:56,acw,19
5-Oct-18,22:22:15,meal break,1956
5-Oct-18,22:54:51,available,492
5-Oct-18,23:02:58,Inbound,1059
5-Oct-18,23:03:03,on acd call,1054
5-Oct-18,23:20:37,acw,20
5-Oct-18,23:20:57,available,550
5-Oct-18,23:30:07,unscheduled break,163
5-Oct-18,23:32:50,available,572
5-Oct-18,23:42:18,Inbound,304
5-Oct-18,23:42:22,on acd call,300
5-Oct-18,23:47:22,acw,12
5-Oct-18,23:47:34,available,746
6-Oct-18,0:00:00,available,1368
6-Oct-18,0:22:48,break,568
6-Oct-18,0:32:16,available,377
6-Oct-18,0:38:33,on acd call,920
6-Oct-18,0:53:53,acw,13
6-Oct-18,0:54:06,available,2291
6-Oct-18,1:32:11,Inbound,342
6-Oct-18,1:32:17,on acd call,336
6-Oct-18,1:37:53,acw,17
6-Oct-18,1:38:10,available,713
6-Oct-18,1:50:03,administration,580
6-Oct-18,1:59:43,administration,0
6-Oct-18,17:36:21,logged out,0
6-Oct-18,17:36:21,not ready,1371
6-Oct-18,17:59:12,available,203
6-Oct-18,18:02:31,Inbound,5
6-Oct-18,18:02:35,on acd call,2
6-Oct-18,18:02:37,acw,18
6-Oct-18,18:02:55,available,1096
6-Oct-18,18:21:05,Inbound,774
6-Oct-18,18:21:11,on acd call,768
6-Oct-18,18:33:59,acw,19
6-Oct-18,18:34:18,available,492
6-Oct-18,18:42:30,on acd call,544
6-Oct-18,18:51:34,acw,101
6-Oct-18,18:53:15,available,787
6-Oct-18,19:06:22,unscheduled break,142
6-Oct-18,19:08:44,available,1620
6-Oct-18,19:31:06,Inbound,2
6-Oct-18,19:35:39,Inbound,2447
6-Oct-18,19:35:44,on acd call,2442
6-Oct-18,20:16:26,acw,29
6-Oct-18,20:16:55,debrief,574
6-Oct-18,20:26:29,break,599
6-Oct-18,20:36:28,available,1447
6-Oct-18,21:00:30,Inbound,907
6-Oct-18,21:00:35,on acd call,902
6-Oct-18,21:15:37,acw,11
6-Oct-18,21:15:48,available,1308
6-Oct-18,21:37:36,on acd call,1037
6-Oct-18,21:54:53,acw,14
6-Oct-18,21:55:07,meal break,1814
6-Oct-18,22:25:21,available,1501
6-Oct-18,22:50:18,Inbound,907
6-Oct-18,22:50:22,on acd call,903
6-Oct-18,23:05:25,acw,35
6-Oct-18,23:06:00,available,224
6-Oct-18,23:09:44,on acd call,525
6-Oct-18,23:18:29,acw,18
6-Oct-18,23:18:47,available,456
6-Oct-18,23:26:17,Inbound,715
6-Oct-18,23:26:23,on acd call,709
6-Oct-18,23:38:12,acw,26
6-Oct-18,23:38:38,available,4
6-Oct-18,23:38:42,on acd call,1033
6-Oct-18,23:55:55,acw,18
6-Oct-18,23:56:13,debrief,227
7-Oct-18,0:00:00,debrief,315
7-Oct-18,0:05:15,available,19
7-Oct-18,0:05:34,system fault,1
7-Oct-18,0:05:35,acdagentnotanswering,162
7-Oct-18,0:08:17,system fault,129
7-Oct-18,0:10:26,available,81
7-Oct-18,0:11:42,Inbound,1618
7-Oct-18,0:11:47,on acd call,1614
7-Oct-18,0:38:41,acw,19
7-Oct-18,0:39:00,break,625
7-Oct-18,0:49:25,available,984
7-Oct-18,1:05:49,unscheduled break,124
7-Oct-18,1:07:53,available,1713
7-Oct-18,1:36:26,unscheduled break,51
7-Oct-18,1:37:17,available,638
7-Oct-18,1:47:49,Inbound,351
7-Oct-18,1:47:55,on acd call,345
7-Oct-18,1:53:40,acw,192
7-Oct-18,1:56:52,administration,64
7-Oct-18,1:57:56,administration,0
9-Oct-18,17:55:11,logged out,0
9-Oct-18,17:55:11,not ready,405
9-Oct-18,18:01:56,system fault,2450
9-Oct-18,18:42:46,system fault,0
9-Oct-18,18:42:54,logged out,0
9-Oct-18,18:42:54,not ready,183
9-Oct-18,18:45:57,system fault,234
9-Oct-18,18:49:51,available,1725
9-Oct-18,18:53:52,Inbound,3
9-Oct-18,18:56:00,Inbound,2
9-Oct-18,18:58:48,Inbound,2
9-Oct-18,19:00:39,Inbound,2
9-Oct-18,19:05:42,Inbound,2
9-Oct-18,19:10:24,Inbound,2
9-Oct-18,19:17:50,Inbound,2
9-Oct-18,19:18:31,Inbound,526
9-Oct-18,19:18:36,on acd call,521
9-Oct-18,19:27:17,acw,30
9-Oct-18,19:27:47,available,1035
9-Oct-18,19:44:57,Inbound,7
9-Oct-18,19:45:02,on acd call,2
9-Oct-18,19:45:04,acw,25
9-Oct-18,19:45:29,available,1212
9-Oct-18,20:05:41,break,601
9-Oct-18,20:15:42,available,237
9-Oct-18,20:19:39,on acd call,562
9-Oct-18,20:29:01,acw,24
9-Oct-18,20:29:25,available,31
9-Oct-18,20:29:51,Inbound,826
9-Oct-18,20:29:56,on acd call,821
9-Oct-18,20:43:37,acw,9
9-Oct-18,20:43:46,available,1974
9-Oct-18,21:16:32,Inbound,444
9-Oct-18,21:16:40,on acd call,437
9-Oct-18,21:19:11,Inbound,305
9-Oct-18,21:23:47,Inbound,104
9-Oct-18,21:23:57,acw,15
9-Oct-18,21:24:12,available,9
9-Oct-18,21:24:21,on acd call,70
9-Oct-18,21:24:53,Inbound,158
9-Oct-18,21:25:31,acw,14
9-Oct-18,21:25:45,available,3
9-Oct-18,21:25:48,on acd call,103
9-Oct-18,21:27:31,acw,10
9-Oct-18,21:27:41,available,158
9-Oct-18,21:30:19,meal break,1806
9-Oct-18,21:58:45,Inbound,709
9-Oct-18,22:00:25,available,3
9-Oct-18,22:00:28,on acd call,606
9-Oct-18,22:10:34,acw,20
9-Oct-18,22:10:54,available,686
9-Oct-18,22:22:13,Inbound,1738
9-Oct-18,22:22:20,on acd call,1731
9-Oct-18,22:51:11,acw,14
9-Oct-18,22:51:25,debrief,679
9-Oct-18,23:02:44,available,3
9-Oct-18,23:02:47,on acd call,1845
9-Oct-18,23:33:32,acw,15
9-Oct-18,23:33:47,available,198
9-Oct-18,23:37:05,on acd call,2
9-Oct-18,23:37:07,acw,19
9-Oct-18,23:37:26,debrief,41
9-Oct-18,23:38:07,available,2
9-Oct-18,23:38:09,on acd call,538
9-Oct-18,23:47:07,acw,51
9-Oct-18,23:47:58,debrief,633
9-Oct-18,23:58:31,available,89
10-Oct-18,0:00:00,available,257
10-Oct-18,0:04:13,Inbound,2004
10-Oct-18,0:04:17,on acd call,2000
10-Oct-18,0:37:37,acw,46
10-Oct-18,0:38:23,break,601
10-Oct-18,0:48:24,available,1524
10-Oct-18,1:13:42,Inbound,1954
10-Oct-18,1:13:48,on acd call,1948
10-Oct-18,1:46:16,acw,41
10-Oct-18,1:46:57,debrief,197
10-Oct-18,1:50:14,administration,513
10-Oct-18,1:58:47,administration,0
10-Oct-18,17:24:42,logged out,0
10-Oct-18,17:24:42,not ready,2123
10-Oct-18,18:00:05,available,1723
10-Oct-18,18:28:48,on acd call,2091
10-Oct-18,19:03:39,acw,18
10-Oct-18,19:03:57,available,1525
10-Oct-18,19:29:22,unscheduled break,153
10-Oct-18,19:31:55,available,1613
10-Oct-18,19:58:48,break,789
10-Oct-18,20:11:57,available,1428
10-Oct-18,20:35:45,on acd call,178
10-Oct-18,20:38:43,acw,34
10-Oct-18,20:39:17,available,269
10-Oct-18,20:43:46,on acd call,248
10-Oct-18,20:47:54,acw,16
10-Oct-18,20:48:10,debrief,28
10-Oct-18,20:48:38,available,892
10-Oct-18,21:03:17,Inbound,3
10-Oct-18,21:03:30,pre-call work,11
10-Oct-18,21:03:41,available,340
10-Oct-18,21:09:21,on acd call,1369
10-Oct-18,21:32:10,acw,23
10-Oct-18,21:32:33,meal break,1791
10-Oct-18,22:02:24,available,1138
10-Oct-18,22:21:09,Inbound,2
10-Oct-18,22:21:22,pre-call work,13
10-Oct-18,22:21:35,available,233
10-Oct-18,22:25:19,Inbound,2
10-Oct-18,22:25:28,pre-call work,7
10-Oct-18,22:25:35,available,275
10-Oct-18,22:30:10,on acd call,923
10-Oct-18,22:45:33,acw,11
10-Oct-18,22:45:44,available,653
10-Oct-18,22:56:30,Inbound,3
10-Oct-18,22:56:37,pre-call work,8
10-Oct-18,22:56:45,available,409
10-Oct-18,23:03:17,Inbound,3
10-Oct-18,23:03:22,Inbound,2
10-Oct-18,23:03:25,Inbound,2
10-Oct-18,23:03:28,Inbound,5
10-Oct-18,23:03:34,system fault,10
10-Oct-18,23:03:44,pre-call work,3
10-Oct-18,23:03:47,debrief,161
10-Oct-18,23:06:28,system fault,728
10-Oct-18,23:18:36,system fault,0
10-Oct-18,23:31:06,logged out,0
10-Oct-18,23:31:06,not ready,102
10-Oct-18,23:32:48,available,561
10-Oct-18,23:42:03,Inbound,740
10-Oct-18,23:42:09,on acd call,734
10-Oct-18,23:54:23,acw,15
10-Oct-18,23:54:38,available,227
10-Oct-18,23:58:25,on acd call,133
11-Oct-18,0:00:38,acw,33
11-Oct-18,0:01:11,available,5
11-Oct-18,0:01:16,on acd call,79
11-Oct-18,0:02:35,acw,19
11-Oct-18,0:02:54,debrief,81
11-Oct-18,0:04:15,available,812
11-Oct-18,0:17:43,Inbound,174
11-Oct-18,0:17:47,on acd call,170
11-Oct-18,0:20:37,acw,7
11-Oct-18,0:20:44,available,14
11-Oct-18,0:20:53,Inbound,1587
11-Oct-18,0:20:58,on acd call,1582
11-Oct-18,0:47:20,acw,312
11-Oct-18,0:52:32,available,30
11-Oct-18,0:52:54,Inbound,883
11-Oct-18,0:53:02,on acd call,875
11-Oct-18,1:07:37,acw,17
11-Oct-18,1:07:54,break,602
11-Oct-18,1:17:54,Inbound,1560
11-Oct-18,1:17:56,available,3
11-Oct-18,1:17:59,on acd call,1555
11-Oct-18,1:43:54,acw,10
11-Oct-18,1:44:04,debrief,301
11-Oct-18,1:49:05,available,43
11-Oct-18,1:49:48,administration,621
11-Oct-18,2:00:09,administration,0
11-Oct-18,17:46:52,logged out,0
11-Oct-18,17:46:52,not ready,835
11-Oct-18,18:00:47,system fault,1658
11-Oct-18,18:28:25,available,1072
11-Oct-18,18:46:12,Inbound,459
11-Oct-18,18:46:17,on acd call,454
11-Oct-18,18:53:51,acw,14
11-Oct-18,18:54:05,available,287
11-Oct-18,18:58:52,system fault,153
11-Oct-18,19:01:25,system fault,0
11-Oct-18,19:04:03,logged out,0
11-Oct-18,19:04:03,not ready,41
11-Oct-18,19:04:44,available,975
11-Oct-18,19:20:59,unscheduled break,154
11-Oct-18,19:23:33,available,1585
11-Oct-18,19:49:52,Inbound,448
11-Oct-18,19:49:58,on acd call,442
11-Oct-18,19:57:20,acw,14
11-Oct-18,19:57:34,available,1058
11-Oct-18,20:15:12,break,745
11-Oct-18,20:27:37,available,375
11-Oct-18,20:33:43,Inbound,3
11-Oct-18,20:33:52,pre-call work,14
11-Oct-18,20:34:06,available,518
11-Oct-18,20:42:36,Inbound,2
11-Oct-18,20:42:44,pre-call work,20
11-Oct-18,20:43:04,available,1342
11-Oct-18,21:05:26,on acd call,870
11-Oct-18,21:19:56,acw,16
11-Oct-18,21:20:12,available,596
11-Oct-18,21:30:08,meal break,1888
11-Oct-18,22:01:36,available,4
11-Oct-18,22:01:36,Inbound,1831
11-Oct-18,22:01:40,on acd call,1827
11-Oct-18,22:32:07,acw,13
11-Oct-18,22:32:20,available,467
11-Oct-18,22:40:07,on acd call,269
11-Oct-18,22:44:36,acw,26
11-Oct-18,22:45:02,debrief,605
11-Oct-18,22:55:07,available,945
11-Oct-18,23:10:46,Inbound,229
11-Oct-18,23:10:52,on acd call,223
11-Oct-18,23:14:35,acw,13
11-Oct-18,23:14:48,available,1311
11-Oct-18,23:36:39,on acd call,306
11-Oct-18,23:41:45,acw,11
11-Oct-18,23:41:56,available,1084
12-Oct-18,0:00:00,available,355
12-Oct-18,0:05:55,on acd call,397
12-Oct-18,0:12:32,acw,10
12-Oct-18,0:12:42,available,413
12-Oct-18,0:19:30,Inbound,333
12-Oct-18,0:19:35,on acd call,329
12-Oct-18,0:25:04,acw,30
12-Oct-18,0:25:34,break,649
12-Oct-18,0:36:23,available,500
12-Oct-18,0:44:38,Inbound,485
12-Oct-18,0:44:43,on acd call,480
12-Oct-18,0:52:43,acw,26
12-Oct-18,0:53:09,debrief,916
12-Oct-18,1:08:25,available,229
12-Oct-18,1:12:14,on acd call,389
12-Oct-18,1:18:43,acw,205
12-Oct-18,1:22:08,available,315
12-Oct-18,1:27:23,unscheduled break,310
12-Oct-18,1:32:33,available,997
12-Oct-18,1:49:10,administration,744
12-Oct-18,2:01:34,administration,0
12-Oct-18,17:44:09,logged out,0
12-Oct-18,17:44:09,not ready,954
12-Oct-18,18:00:03,available,5728
12-Oct-18,19:35:25,Inbound,506
12-Oct-18,19:35:31,on acd call,500
12-Oct-18,19:43:51,acw,38
12-Oct-18,19:44:29,available,921
12-Oct-18,19:59:50,break,870
